Year;ECO;Games;WhiteWins;BlackWins;Draws
2001;B77;12;1;4;7
2001;B78;14;11;1;2
2001;B80;62;22;17;23
2001;B81;27;11;10;6
2001;B82;21;12;6;3
2001;B83;20;3;10;7
2001;B84;29;8;11;10
2001;B85;57;14;11;32
2001;B86;10;2;6;2
2001;B87;14;5;8;1
2001;B88;10;1;4;5
2001;B89;9;3;2;4
2001;B90;117;40;34;43
2001;B91;9;2;4;3
2001;B92;60;15;18;27
2001;B93;16;3;7;6
2001;B94;2;0;2;0
2001;B95;2;1;1;0
2001;B96;12;5;5;2
2001;B97;18;3;4;11
2001;B98;3;1;1;1
2001;B99;7;4;2;1
2001;C00;36;14;12;10
2001;C01;57;10;13;34
2001;C02;82;32;24;26
2001;C03;22;6;5;11
2001;C04;2;1;0;1
2001;C05;12;5;4;3
2001;C06;51;30;6;15
2001;C07;33;8;3;22
2001;C08;20;4;4;12
2001;C09;11;4;2;5
2001;C10;83;24;15;44
2001;C11;47;18;10;19
2001;C12;29;8;8;13
2001;C13;55;19;12;24
2001;C14;18;11;3;4
2001;C15;6;3;3;0
2001;C16;12;3;3;6
2001;C17;6;1;3;2
2001;C18;29;13;6;10
2001;C19;9;2;2;5
2001;C22;2;0;1;1
2001;C24;13;4;1;8
2001;C25;3;2;1;0
2001;C26;14;3;3;8
2001;C27;6;2;3;1
2001;C28;7;0;3;4
2001;C29;1;0;1;0
2001;C30;8;4;3;1
2001;C31;2;1;0;1
2001;C33;1;0;1;0
2001;C34;6;4;1;1
2001;C35;1;0;1;0
2001;C36;3;1;0;2
2001;C37;1;0;0;1
2001;C38;1;0;1;0
2001;C39;5;1;1;3
2001;C40;2;1;0;1
2001;C41;52;23;10;19
2001;C42;142;37;21;84
2001;C43;21;7;4;10
2001;C44;10;3;1;6
2001;C45;81;26;21;34
2001;C46;2;0;2;0
2001;C47;27;6;6;15
2001;C48;23;4;6;13
2001;C49;3;0;0;3
2001;C50;11;2;2;7
2001;C51;1;0;1;0
2001;C52;6;1;4;1
2001;C53;1;0;1;0
2001;C54;33;9;9;15
2001;C55;34;10;10;14
2001;C56;13;4;1;8
2001;C58;2;1;1;0
2001;C59;7;3;2;2
2001;C60;20;9;4;7
2001;C61;2;1;0;1
2001;C62;2;1;0;1
2001;C63;12;3;4;5
2001;C64;8;2;0;6
2001;C65;29;12;8;9
2001;C66;10;4;1;5
2001;C67;54;13;11;30
2001;C68;26;2;13;11
2001;C69;10;2;0;8
2001;C70;5;3;1;1
2001;C71;2;0;1;1
2001;C72;3;3;0;0
2001;C73;2;0;1;1
2001;C74;4;0;1;3
2001;C75;2;0;0;2
2001;C76;14;4;4;6
2001;C77;21;6;5;10
2001;C78;46;14;10;22
2001;C79;4;1;0;3
2001;C80;5;2;0;3
2001;C81;2;0;0;2
2001;C82;2;2;0;0
2001;C83;4;1;1;2
2001;C84;15;5;4;6
2001;C85;7;3;0;4
2001;C86;6;3;3;0
2001;C87;18;7;3;8
2001;C88;37;16;0;21
2001;C89;7;0;4;3
2001;C90;18;4;3;11
2001;C91;19;8;4;7
2001;C92;45;14;9;22
2001;C93;9;4;2;3
2001;C94;3;2;0;1
2001;C95;18;5;4;9
2001;C96;19;8;3;8
2001;C97;10;1;4;5
2001;C98;6;5;0;1
2001;C99;11;5;1;5
2001;D00;51;10;17;24
2001;D01;13;2;8;3
2001;D02;71;21;22;28
2001;D03;25;2;7;16
2001;D04;2;2;0;0
2001;D05;17;7;6;4
2001;D06;6;3;1;2
2001;D07;14;6;5;3
2001;D08;1;0;0;1
2001;D09;4;3;0;1
2001;D10;57;19;10;28
2001;D11;55;17;12;26
2001;D12;47;9;11;27
2001;D13;23;8;3;12
2001;D14;15;2;0;13
2001;D15;61;14;8;39
2001;D16;13;3;3;7
2001;D17;43;20;7;16
2001;D18;18;10;2;6
2001;D19;14;5;6;3
2001;D20;23;9;4;10
2001;D21;6;2;0;4
2001;D22;4;1;1;2
2001;D23;14;4;3;7
2001;D24;6;3;1;2
2001;D25;10;3;3;4
2001;D26;14;5;0;9
2001;D27;90;26;12;52
2001;D28;5;2;1;2
2001;D29;6;2;4;0
2001;D30;67;26;12;29
2001;D31;39;8;14;17
2001;D32;11;5;2;4
2001;D33;2;2;0;0
2001;D34;32;11;6;15
2001;D35;59;24;13;22
2001;D36;61;20;5;36
2001;D37;91;28;13;50
2001;D38;47;18;7;22
2001;D39;15;5;2;8
2001;D40;13;3;3;7
2001;D41;26;11;2;13
2001;D42;10;4;2;4
2001;D43;35;11;10;14
2001;D44;7;5;0;2
2001;D45;29;10;7;12
2001;D46;66;30;7;29
2001;D47;51;16;5;30
2001;D48;16;6;6;4
2001;D49;8;3;1;4
2001;D50;1;0;0;1
2001;D51;3;1;0;2
2001;D52;15;5;5;5
2001;D53;8;3;2;3
2001;D54;5;3;1;1
2001;D55;23;9;2;12
2001;D56;10;3;0;7
2001;D58;49;11;4;34
2001;D59;8;3;2;3
2001;D60;3;1;1;1
2001;D61;11;2;0;9
2001;D62;3;0;0;3
2001;D63;9;4;2;3
2001;D64;2;1;1;0
2001;D65;2;0;0;2
2001;D66;3;3;0;0
2001;D67;1;0;0;1
2001;D70;6;2;0;4
2001;D71;5;0;1;4
2001;D72;11;4;3;4
2001;D73;12;0;2;10
2001;D74;3;1;0;2
2001;D75;2;1;1;0
2001;D76;20;5;4;11
2001;D77;10;2;2;6
2001;D78;18;8;2;8
2001;D79;14;3;2;9
2001;D80;3;1;1;1
2001;D82;3;2;0;1
2001;D84;1;0;0;1
2001;D85;83;22;17;44
2001;D86;9;4;1;4
2001;D87;7;4;1;2
2001;D88;5;2;0;3
2001;D89;2;0;0;2
2001;D90;7;2;3;2
2001;D91;10;2;2;6
2001;D92;16;3;2;11
2001;D93;10;1;2;7
2001;D94;33;11;7;15
2001;D95;2;0;2;0
2001;D96;1;1;0;0
2001;D97;25;8;4;13
2001;D98;6;2;0;4
2001;D99;3;2;1;0
2001;E00;4;3;1;0
2001;E01;20;8;2;10
2001;E02;3;1;0;2
2001;E03;5;0;3;2
2001;E04;36;11;3;22
2001;E05;62;19;5;38
2001;E06;16;5;3;8
2001;E07;5;1;0;4
2001;E08;17;8;1;8
2001;E09;8;3;3;2
2001;E10;15;6;3;6
2001;E11;97;35;18;44
2001;E12;122;44;19;59
2001;E13;11;6;1;4
2001;E14;49;17;10;22
2001;E15;139;33;21;85
2001;E16;25;5;5;15
2001;E17;21;12;1;8
2001;E18;30;11;0;19
2001;E19;4;3;0;1
2001;E20;30;12;8;10
2001;E21;6;0;3;3
2001;E22;3;0;1;2
2001;E24;7;1;4;2
2001;E25;8;4;1;3
2001;E26;1;1;0;0
2001;E29;3;1;1;1
2001;E30;4;2;2;0
2001;E31;7;2;1;4
2001;E32;65;14;14;37
2001;E33;4;3;0;1
2001;E34;14;4;1;9
2001;E35;6;0;2;4
2001;E36;1;1;0;0
2001;E37;2;0;1;1
2001;E38;10;2;4;4
2001;E39;24;7;5;12
2001;E40;3;1;0;2
2001;E41;8;3;1;4
2001;E42;39;17;6;16
2001;E43;16;7;4;5
2001;E44;12;4;3;5
2001;E45;6;0;2;4
2001;E46;28;6;10;12
2001;E47;3;1;0;2
2001;E48;23;8;4;11
2001;E49;7;3;1;3
2001;E50;1;0;1;0
2001;E51;8;3;2;3
2001;E52;14;4;1;9
2001;E53;5;1;2;2
2001;E54;35;10;7;18
2001;E55;17;5;4;8
2001;E56;1;0;1;0
2001;E57;2;1;0;1
2001;E58;2;1;0;1
2001;E59;10;5;2;3
2001;E60;19;4;5;10
2001;E61;33;11;8;14
2001;E62;33;15;5;13
2001;E63;37;14;5;18
2001;E65;5;1;1;3
2001;E66;18;11;4;3
2001;E67;13;6;3;4
2001;E68;20;7;3;10
2001;E69;23;17;2;4
2001;E70;37;13;5;19
2001;E71;12;6;2;4
2001;E73;15;7;2;6
2001;E74;4;1;2;1
2001;E75;3;2;0;1
2001;E76;11;3;3;5
2001;E77;1;0;1;0
2001;E80;3;3;0;0
2001;E81;27;12;7;8
2001;E83;7;2;3;2
2001;E84;6;3;2;1
2001;E86;3;2;0;1
2001;E87;3;2;0;1
2001;E88;1;1;0;0
2001;E89;1;1;0;0
2001;E90;33;17;4;12
2001;E91;25;13;8;4
2001;E92;62;26;13;23
2001;E93;3;2;0;1
2001;E94;75;36;9;30
2001;E95;5;2;1;2
2001;E96;2;1;0;1
2001;E97;75;24;16;35
2001;E98;4;1;1;2
2001;E99;10;7;1;2
2002;A00;55;15;27;13
2002;A01;17;4;8;5
2002;A02;4;2;2;0
2002;A03;9;5;2;2
2002;A04;34;7;13;14
2002;A05;21;3;8;10
2002;A06;12;4;1;7
2002;A07;47;10;19;18
2002;A08;18;2;5;11
2002;A09;19;8;3;8
2002;A10;23;12;4;7
2002;A11;43;13;11;19
2002;A12;28;12;9;7
2002;A13;57;17;16;24
2002;A14;31;8;4;19
2002;A15;10;4;3;3
2002;A16;27;13;3;11
2002;A17;32;6;6;20
2002;A18;7;4;1;2
2002;A20;30;13;8;9
2002;A21;27;13;6;8
2002;A22;13;8;3;2
2002;A23;3;0;1;2
2002;A24;7;4;1;2
2002;A25;31;14;8;9
2002;A26;30;17;6;7
2002;A27;7;0;2;5
2002;A28;29;9;9;11
2002;A29;49;14;6;29
2002;A30;96;26;28;42
2002;A31;10;3;0;7
2002;A32;19;4;6;9
2002;A33;32;9;9;14
2002;A34;60;20;10;30
2002;A35;20;8;4;8
2002;A36;39;12;9;18
2002;A37;35;9;12;14
2002;A38;16;6;4;6
2002;A39;11;4;1;6
2002;A40;63;29;15;19
2002;A41;38;12;14;12
2002;A42;28;10;8;10
2002;A43;40;21;8;11
2002;A44;7;3;1;3
2002;A45;53;15;18;20
2002;A46;47;13;11;23
2002;A47;23;4;8;11
2002;A48;42;8;19;15
2002;A49;29;15;7;7
2002;A50;5;2;1;2
2002;A51;2;2;0;0
2002;A52;8;7;1;0
2002;A53;26;15;4;7
2002;A54;6;1;2;3
2002;A55;31;8;8;15
2002;A56;10;5;2;3
2002;A57;41;24;5;12
2002;A58;18;12;3;3
2002;A59;9;4;1;4
2002;A60;10;4;6;0
2002;A61;10;7;2;1
2002;A62;3;1;2;0
2002;A63;1;0;0;1
2002;A64;7;0;3;4
2002;A65;22;16;2;4
2002;A66;1;1;0;0
2002;A67;3;2;1;0
2002;A68;3;2;1;0
2002;A69;3;1;1;1
2002;A70;22;11;3;8
2002;A71;1;1;0;0
2002;A72;1;0;0;1
2002;A74;1;0;0;1
2002;A75;4;1;3;0
2002;A78;1;0;1;0
2002;A80;13;5;6;2
2002;A81;17;10;1;6
2002;A83;1;1;0;0
2002;A84;33;11;13;9
2002;A85;18;6;3;9
2002;A86;8;4;1;3
2002;A87;19;7;3;9
2002;A88;5;2;2;1
2002;A89;7;1;3;3
2002;A90;33;12;5;16
2002;A91;1;0;0;1
2002;A92;3;3;0;0
2002;A94;1;1;0;0
2002;A96;1;1;0;0
2002;B00;32;16;9;7
2002;B01;56;32;10;14
2002;B02;4;2;0;2
2002;B03;16;7;3;6
2002;B04;22;8;2;12
2002;B05;16;5;3;8
2002;B06;107;42;39;26
2002;B07;131;50;30;51
2002;B08;52;12;15;25
2002;B09;26;11;6;9
2002;B10;30;6;13;11
2002;B11;14;7;3;4
2002;B12;113;42;32;39
2002;B13;25;2;8;15
2002;B14;34;12;9;13
2002;B15;26;14;8;4
2002;B16;7;1;5;1
2002;B17;28;8;6;14
2002;B18;18;3;4;11
2002;B19;64;18;13;33
2002;B20;36;8;15;13
2002;B21;15;3;8;4
2002;B22;139;27;44;68
2002;B23;59;19;25;15
2002;B24;12;1;7;4
2002;B25;19;5;6;8
2002;B26;22;4;12;6
2002;B27;17;7;5;5
2002;B28;15;6;5;4
2002;B29;7;2;1;4
2002;B30;135;47;36;52
2002;B31;75;36;14;25
2002;B32;35;13;14;8
2002;B33;113;31;29;53
2002;B34;10;0;5;5
2002;B35;18;11;4;3
2002;B36;19;7;1;11
2002;B37;5;2;1;2
2002;B38;28;13;4;11
2002;B39;8;5;0;3
2002;B40;49;10;19;20
2002;B41;21;6;11;4
2002;B42;84;25;26;33
2002;B43;59;16;22;21
2002;B44;26;6;8;12
2002;B45;21;11;2;8
2002;B46;27;13;6;8
2002;B47;29;13;3;13
2002;B48;38;17;9;12
2002;B49;24;4;5;15
2002;B50;58;22;12;24
2002;B51;72;22;16;34
2002;B52;53;14;5;34
2002;B53;16;7;4;5
2002;B54;5;3;0;2
2002;B55;7;1;1;5
2002;B56;19;8;6;5
2002;B57;19;8;5;6
2002;B58;2;1;0;1
2002;B59;3;2;1;0
2002;B60;7;3;2;2
2002;B61;2;0;1;1
2002;B63;9;5;2;2
2002;B64;2;0;1;1
2002;B65;6;2;3;1
2002;B66;25;11;8;6
2002;B67;16;6;4;6
2002;B68;1;1;0;0
2002;B69;1;1;0;0
2002;B70;37;12;10;15
2002;B71;1;0;0;1
2002;B72;7;2;4;1
2002;B73;4;1;2;1
2002;B74;6;1;3;2
2002;B75;5;2;1;2
2002;B76;22;13;3;6
2002;B77;7;3;2;2
2002;B78;9;8;1;0
2002;B79;5;4;1;0
2002;B80;85;32;26;27
2002;B81;33;13;6;14
2002;B82;21;4;5;12
2002;B83;13;4;2;7
2002;B84;31;12;7;12
2002;B85;55;19;6;30
2002;B86;9;6;1;2
2002;B87;11;4;4;3
2002;B88;8;1;4;3
2002;B89;7;2;3;2
2002;B90;113;33;38;42
2002;B91;11;6;1;4
2002;B92;36;5;13;18
2002;B93;16;7;6;3
2002;B94;4;1;3;0
2002;B95;6;1;2;3
2002;B96;9;2;4;3
2002;B97;15;3;5;7
2002;B98;1;0;0;1
2002;B99;10;1;4;5
2002;C00;35;16;11;8
2002;C01;43;10;11;22
2002;C02;68;27;9;32
2002;C03;24;9;6;9
2002;C04;6;5;0;1
2002;C05;12;6;2;4
2002;C06;35;15;6;14
2002;C07;42;19;4;19
2002;C08;30;7;6;17
2002;C09;21;7;0;14
2002;C10;70;28;10;32
2002;C11;35;9;12;14
2002;C12;21;7;6;8
2002;C13;35;12;6;17
2002;C14;18;9;6;3
2002;C15;12;4;4;4
2002;C16;9;3;0;6
2002;C17;6;3;2;1
2002;C18;55;24;7;24
2002;C19;19;4;5;10
2002;C21;2;0;1;1
2002;C22;3;0;3;0
2002;C24;9;3;1;5
2002;C25;2;2;0;0
2002;C26;6;2;2;2
2002;C27;3;1;2;0
2002;C28;9;6;1;2
2002;C29;5;1;1;3
2002;C30;7;3;1;3
2002;C31;1;1;0;0
2002;C33;3;1;2;0
2002;C34;4;2;2;0
2002;C35;2;0;1;1
2002;C36;4;0;1;3
2002;C37;3;1;1;1
2002;C39;3;0;2;1
2002;C40;1;1;0;0
2002;C41;37;19;4;14
2002;C42;122;37;17;68
2002;C43;15;4;1;10
2002;C44;12;3;6;3
2002;C45;96;25;21;50
2002;C46;1;0;0;1
2002;C47;32;7;7;18
2002;C48;12;3;4;5
2002;C49;7;2;2;3
2002;C50;5;3;0;2
2002;C51;3;1;1;1
2002;C53;3;2;1;0
2002;C54;28;6;10;12
2002;C55;25;9;6;10
2002;C56;8;2;5;1
2002;C57;1;1;0;0
2002;C58;4;0;3;1
2002;C59;4;3;0;1
2002;C60;13;5;3;5
2002;C61;6;2;1;3
2002;C62;4;1;1;2
2002;C63;9;4;3;2
2002;C64;4;3;1;0
2002;C65;20;10;3;7
2002;C66;8;4;4;0
2002;C67;71;19;11;41
2002;C68;21;4;4;13
2002;C69;8;1;1;6
2002;C70;7;4;2;1
2002;C71;1;0;0;1
2002;C72;4;3;1;0
2002;C73;4;3;1;0
2002;C74;3;1;0;2
2002;C75;4;1;2;1
2002;C76;9;2;1;6
2002;C77;15;4;2;9
2002;C78;38;12;4;22
2002;C79;2;0;0;2
2002;C80;7;4;2;1
2002;C81;3;2;0;1
2002;C82;11;6;2;3
2002;C83;6;3;2;1
2002;C84;12;2;5;5
2002;C85;11;2;4;5
2002;C86;6;1;3;2
2002;C87;7;1;0;6
2002;C88;45;17;4;24
2002;C89;12;3;1;8
2002;C90;14;3;4;7
2002;C91;14;3;5;6
2002;C92;38;11;6;21
2002;C93;9;3;1;5
2002;C94;1;0;0;1
2002;C95;24;6;5;13
2002;C96;22;7;3;12
2002;C97;13;2;2;9
2002;C99;29;10;3;16
2002;D00;41;14;12;15
2002;D01;16;4;6;6
2002;D02;66;15;20;31
2002;D03;18;5;2;11
2002;D04;5;3;2;0
2002;D05;13;5;1;7
2002;D06;6;3;0;3
2002;D07;17;9;4;4
2002;D08;3;1;1;1
2002;D09;5;1;2;2
2002;D10;38;14;12;12
2002;D11;65;11;17;37
2002;D12;63;23;10;30
2002;D13;36;9;4;23
2002;D14;19;1;1;17
2002;D15;89;24;19;46
2002;D16;9;2;2;5
2002;D17;38;11;8;19
2002;D18;12;2;5;5
2002;D19;12;5;2;5
2002;D20;53;18;8;27
2002;D21;11;3;2;6
2002;D22;5;2;2;1
2002;D23;15;5;6;4
2002;D24;7;3;1;3
2002;D25;10;6;1;3
2002;D26;18;4;4;10
2002;D27;86;26;6;54
2002;D28;2;1;1;0
2002;D29;8;2;2;4
2002;D30;69;19;19;31
2002;D31;33;11;7;15
2002;D32;15;4;4;7
2002;D33;3;1;1;1
2002;D34;44;19;6;19
2002;D35;37;22;1;14
2002;D36;50;21;8;21
2002;D37;75;29;14;32
2002;D38;55;19;9;27
2002;D39;17;5;3;9
2002;D40;12;4;1;7
2002;D41;36;14;3;19
2002;D42;4;2;1;1
2002;D43;49;13;11;25
2002;D44;7;3;2;2
2002;D45;48;21;8;19
2002;D46;59;18;9;32
2002;D47;43;10;11;22
2002;D48;16;9;1;6
2002;D49;5;2;1;2
2002;D50;1;1;0;0
2002;D51;3;3;0;0
2002;D52;13;6;2;5
2002;D53;9;4;2;3
2002;D55;20;11;0;9
2002;D56;15;3;2;10
2002;D57;3;1;0;2
2002;D58;45;14;11;20
2002;D59;5;2;0;3
2002;D60;7;4;2;1
2002;D61;9;1;1;7
2002;D62;7;2;0;5
2002;D63;15;8;4;3
2002;D64;2;1;0;1
2002;D65;1;1;0;0
2002;D66;3;1;0;2
2002;D67;2;1;0;1
2002;D68;1;0;0;1
2002;D70;7;4;0;3
2002;D71;2;0;1;1
2002;D72;8;2;1;5
2002;D73;11;3;1;7
2002;D74;3;2;0;1
2002;D75;3;2;0;1
2002;D76;20;3;3;14
2002;D77;21;9;5;7
2002;D78;15;2;0;13
2002;D79;17;4;2;11
2002;D80;9;3;1;5
2002;D82;14;7;5;2
2002;D83;2;1;0;1
2002;D85;77;28;18;31
2002;D86;4;3;1;0
2002;D87;7;1;3;3
2002;D88;5;0;2;3
2002;D89;4;3;0;1
2002;D90;9;4;3;2
2002;D91;15;5;3;7
2002;D92;11;4;3;4
2002;D93;11;4;1;6
2002;D94;31;12;6;13
2002;D95;4;1;1;2
2002;D97;25;8;6;11
2002;D98;2;0;0;2
2002;D99;2;0;1;1
2002;E00;4;2;0;2
2002;E01;20;11;3;6
2002;E02;7;1;1;5
2002;E03;4;0;1;3
2002;E04;61;22;13;26
2002;E05;50;11;7;32
2002;E06;14;6;4;4
2002;E07;7;5;0;2
2002;E08;13;7;1;5
2002;E09;9;5;2;2
2002;E10;15;11;3;1
2002;E11;109;34;25;50
2002;E12;148;40;32;76
2002;E13;22;4;6;12
2002;E14;64;17;14;33
2002;E15;132;39;22;71
2002;E16;29;16;3;10
2002;E17;21;12;1;8
2002;E18;32;7;5;20
2002;E19;3;0;0;3
2002;E20;24;5;5;14
2002;E21;6;2;3;1
2002;E22;2;2;0;0
2002;E24;4;1;3;0
2002;E25;5;2;2;1
2002;E27;4;2;0;2
2002;E28;3;3;0;0
2002;E29;4;4;0;0
2002;E30;1;0;1;0
2002;E31;2;1;1;0
2002;E32;83;29;11;43
2002;E33;7;0;3;4
2002;E34;6;2;0;4
2002;E35;4;1;1;2
2002;E36;1;1;0;0
2002;E37;2;0;1;1
2002;E38;16;6;2;8
2002;E39;27;10;3;14
2002;E40;2;0;0;2
2002;E41;5;3;2;0
2002;E42;24;8;4;12
2002;E43;15;5;2;8
2002;E44;4;1;1;2
2002;E45;7;2;4;1
2002;E46;18;9;4;5
2002;E47;2;1;0;1
2002;E48;27;9;6;12
2002;E49;10;8;0;2
2002;E51;7;2;2;3
2002;E52;10;1;4;5
2002;E53;4;1;2;1
2002;E54;21;8;4;9
2002;E55;12;2;4;6
2002;E56;5;1;0;4
2002;E57;4;1;2;1
2002;E58;4;2;0;2
2002;E59;12;3;5;4
2002;E60;29;5;8;16
2002;E61;32;11;12;9
2002;E62;29;12;9;8
2002;E63;35;12;8;15
2002;E64;2;1;0;1
2002;E65;8;2;2;4
2002;E66;6;2;1;3
2002;E67;12;4;4;4
2002;E68;18;9;2;7
2002;E69;13;9;0;4
2002;E70;39;14;13;12
2002;E71;11;7;3;1
2002;E72;1;1;0;0
2002;E73;16;9;3;4
2002;E74;7;4;2;1
2002;E75;5;1;2;2
2002;E76;5;2;0;3
2002;E77;1;0;0;1
2002;E78;1;1;0;0
2002;E80;5;2;2;1
2002;E81;24;9;6;9
2002;E82;1;1;0;0
2002;E83;4;1;3;0
2002;E84;8;5;1;2
2002;E85;2;1;0;1
2002;E86;3;1;1;1
2002;E87;1;0;1;0
2002;E90;22;5;5;12
2002;E91;23;7;8;8
2002;E92;58;26;15;17
2002;E93;3;1;1;1
2002;E94;61;20;18;23
2002;E95;2;1;0;1
2002;E96;3;1;1;1
2002;E97;57;19;12;26
2002;E98;4;2;1;1
2002;E99;6;3;1;2
2003;A00;39;10;19;10
2003;A01;9;1;4;4
2003;A02;1;0;0;1
2003;A03;10;3;1;6
2003;A04;29;12;9;8
2003;A05;13;1;7;5
2003;A06;17;5;7;5
2003;A07;29;7;11;11
2003;A08;17;7;7;3
2003;A09;16;4;4;8
2003;A10;22;10;5;7
2003;A11;36;10;10;16
2003;A12;14;3;5;6
2003;A13;44;7;21;16
2003;A14;18;4;4;10
2003;A15;15;5;4;6
2003;A16;30;9;6;15
2003;A17;36;12;7;17
2003;A18;10;5;1;4
2003;A19;2;0;0;2
2003;A20;18;3;8;7
2003;A21;27;11;11;5
2003;A22;14;7;2;5
2003;A23;1;0;1;0
2003;A24;1;1;0;0
2003;A25;29;11;7;11
2003;A26;26;8;8;10
2003;A27;2;2;0;0
2003;A28;25;7;4;14
2003;A29;37;11;11;15
2003;A30;67;15;23;29
2003;A31;17;10;1;6
2003;A32;8;2;3;3
2003;A33;23;9;4;10
2003;A34;54;20;14;20
2003;A35;7;3;1;3
2003;A36;24;4;9;11
2003;A37;23;5;6;12
2003;A38;11;3;1;7
2003;A39;6;3;0;3
2003;A40;44;20;11;13
2003;A41;36;11;8;17
2003;A42;18;5;11;2
2003;A43;45;14;10;21
2003;A44;11;8;2;1
2003;A45;61;20;19;22
2003;A46;48;13;20;15
2003;A47;14;3;4;7
2003;A48;36;9;17;10
2003;A49;20;3;6;11
2003;A50;7;3;2;2
2003;A51;1;0;0;1
2003;A52;5;4;1;0
2003;A53;14;8;1;5
2003;A54;9;4;1;4
2003;A55;25;16;5;4
2003;A56;12;10;2;0
2003;A57;21;10;3;8
2003;A58;23;15;3;5
2003;A59;3;1;1;1
2003;A60;11;6;1;4
2003;A61;4;2;1;1
2003;A62;2;0;1;1
2003;A63;3;2;1;0
2003;A65;19;7;4;8
2003;A67;6;5;1;0
2003;A68;6;1;4;1
2003;A69;1;1;0;0
2003;A70;24;14;5;5
2003;A71;2;2;0;0
2003;A72;1;1;0;0
2003;A75;1;0;0;1
2003;A77;1;0;1;0
2003;A78;1;1;0;0
2003;A80;22;8;7;7
2003;A81;20;11;3;6
2003;A83;3;1;0;2
2003;A84;34;16;5;13
2003;A85;8;2;4;2
2003;A86;5;1;0;4
2003;A87;23;10;3;10
2003;A88;12;4;0;8
2003;A89;3;1;0;2
2003;A90;25;8;5;12
2003;A92;1;1;0;0
2003;A93;2;1;0;1
2003;A94;2;2;0;0
2003;A96;5;4;0;1
2003;A98;1;1;0;0
2003;A99;3;3;0;0
2003;B00;37;19;12;6
2003;B01;71;40;7;24
2003;B02;15;9;4;2
2003;B03;14;4;5;5
2003;B04;18;10;2;6
2003;B05;10;5;3;2
2003;B06;122;38;48;36
2003;B07;113;54;27;32
2003;B08;59;14;19;26
2003;B09;21;5;6;10
2003;B10;29;13;5;11
2003;B11;18;6;5;7
2003;B12;91;37;20;34
2003;B13;24;8;5;11
2003;B14;31;6;13;12
2003;B15;13;6;3;4
2003;B16;6;1;4;1
2003;B17;29;10;6;13
2003;B18;27;7;7;13
2003;B19;56;19;16;21
2003;B20;24;11;8;5
2003;B21;19;6;7;6
2003;B22;163;46;58;59
2003;B23;53;14;21;18
2003;B24;8;3;4;1
2003;B25;28;8;11;9
2003;B26;10;2;5;3
2003;B27;15;9;2;4
2003;B28;10;6;0;4
2003;B29;5;4;0;1
2003;B30;109;34;30;45
2003;B31;83;42;16;25
2003;B32;38;12;10;16
2003;B33;149;44;36;69
2003;B34;9;1;4;4
2003;B35;20;5;5;10
2003;B36;27;6;3;18
2003;B37;13;6;3;4
2003;B38;40;14;3;23
2003;B39;7;6;0;1
2003;B40;50;13;14;23
2003;B41;15;5;7;3
2003;B42;81;27;28;26
2003;B43;40;12;19;9
2003;B44;13;4;5;4
2003;B45;22;8;7;7
2003;B46;22;9;3;10
2003;B47;34;14;5;15
2003;B48;55;15;11;29
2003;B49;10;5;1;4
2003;B50;76;28;21;27
2003;B51;76;25;16;35
2003;B52;69;12;13;44
2003;B53;18;8;4;6
2003;B54;15;3;7;5
2003;B55;7;0;2;5
2003;B56;19;7;9;3
2003;B57;7;2;3;2
2003;B58;2;0;0;2
2003;B59;1;0;1;0
2003;B60;7;3;2;2
2003;B61;8;6;1;1
2003;B62;1;0;0;1
2003;B63;12;4;3;5
2003;B64;3;1;0;2
2003;B65;5;0;0;5
2003;B66;18;9;6;3
2003;B67;20;8;7;5
2003;B68;1;0;1;0
2003;B69;1;0;0;1
2003;B70;23;6;6;11
2003;B71;1;0;1;0
2003;B72;7;2;1;4
2003;B73;2;1;1;0
2003;B74;9;1;2;6
2003;B75;5;2;2;1
2003;B76;22;14;3;5
2003;B77;11;5;1;5
2003;B78;9;4;1;4
2003;B79;4;3;0;1
2003;B80;87;31;22;34
2003;B81;15;6;3;6
2003;B82;12;3;3;6
2003;B83;16;3;7;6
2003;B84;29;8;12;9
2003;B85;46;14;9;23
2003;B86;8;3;1;4
2003;B87;16;6;8;2
2003;B88;10;3;2;5
2003;B89;6;2;3;1
2003;B90;121;52;26;43
2003;B91;14;4;3;7
2003;B92;51;17;12;22
2003;B93;4;0;2;2
2003;B94;1;0;1;0
2003;B95;4;1;1;2
2003;B96;9;1;4;4
2003;B97;14;1;5;8
2003;B98;2;1;1;0
2003;B99;4;1;0;3
2003;C00;46;18;17;11
2003;C01;32;8;9;15
2003;C02;70;30;18;22
2003;C03;31;8;8;15
2003;C04;6;2;1;3
2003;C05;6;3;1;2
2003;C06;41;26;5;10
2003;C07;29;7;5;17
2003;C08;24;4;6;14
2003;C09;15;4;3;8
2003;C10;50;20;6;24
2003;C11;39;17;9;13
2003;C12;26;7;8;11
2003;C13;23;6;8;9
2003;C14;9;5;2;2
2003;C15;13;3;5;5
2003;C16;14;5;5;4
2003;C17;3;1;2;0
2003;C18;59;30;8;21
2003;C19;12;3;5;4
2003;C22;2;0;2;0
2003;C24;7;1;3;3
2003;C25;1;0;1;0
2003;C26;14;7;6;1
2003;C27;4;1;1;2
2003;C28;6;0;2;4
2003;C30;4;1;2;1
2003;C33;5;1;4;0
2003;C34;2;1;1;0
2003;C36;4;0;2;2
2003;C39;2;1;1;0
2003;C40;3;2;0;1
2003;C41;42;21;8;13
2003;C42;96;39;12;45
